frame_idx,time_s,target,pred_baseline,pred_ftrick,pred_smooth,pred_ftrick_smooth
67,2.68,0.0,-0.59248686,-0.007518612,-0.74621266,-0.14519164
68,2.72,0.0,-1.1140221,-0.47459263,-0.7487743,-0.14748573
69,2.76,0.0,-0.71794176,-0.119872905,-0.7512521,-0.14970483
70,2.8,0.0,0.4455037,0.9220799,-0.7536474,-0.15184999
71,2.84,0.0,-0.50243497,0.07312962,-0.7559613,-0.15392227
72,2.88,0.0,-0.62842697,-0.039705686,-0.75819516,-0.15592283
73,2.92,0.0,-1.5015483,-0.8216514,-0.7603502,-0.15785286
74,2.96,0.0,0.26256084,0.7582408,-0.7624278,-0.15971352
75,3.0,0.0,-0.5765759,0.006730862,-0.7644294,-0.16150607
76,3.04,0.0,0.14634645,0.6541621,-0.76635635,-0.16323179
77,3.08,0.0,-1.1694001,-0.52418774,-0.7682101,-0.16489197
78,3.12,0.0,0.20280111,0.7047215,-0.7699921,-0.16648792
79,3.16,0.0,-0.97482085,-0.34992743,-0.77170396,-0.16802098
80,3.2,0.0,-0.99908304,-0.37165603,-0.7733471,-0.16949254
81,3.24,0.0,-1.2613007,-0.6064916,-0.77492315,-0.170904
82,3.28,0.0,-0.80579627,-0.1985532,-0.7764336,-0.17225674
83,3.32,0.2,-0.8742787,-0.2598844,-0.77788013,-0.17355222
84,3.36,0.2,-1.0730488,-0.43789795,-0.77926433,-0.17479187
85,3.4,0.0,-0.57940257,0.0041993484,-0.78058785,-0.17597719
86,3.44,0.0,-1.3442854,-0.6808107,-0.78185236,-0.17710963
87,3.48,0.0,0.19440901,0.6972057,-0.7830595,-0.17819074
88,3.52,0.0,-0.9086776,-0.29069117,-0.784211,-0.17922199
89,3.56,0.0,-0.4224345,0.14477605,-0.78530854,-0.18020493
90,3.6,0.0,-1.1234616,-0.48304638,-0.7863539,-0.18114108
91,3.64,0.0,-0.4858693,0.08796542,-0.7873487,-0.182032
92,3.68,0.0,-0.5845715,-0.00042980164,-0.7882947,-0.18287922
93,3.72,0.0,-0.6736363,-0.080194056,-0.7891937,-0.18368433
94,3.76,0.0,-1.3860078,-0.7181762,-0.79004735,-0.18444885
95,3.8,0.0,-0.40194285,0.16312787,-0.79085743,-0.18517438
96,3.84,0.0,-0.0643177,0.46549654,-0.7916258,-0.18586247
97,3.88,0.0,-1.1446342,-0.5020081,-0.79235405,-0.18651469
98,3.92,0.0,-1.2755771,-0.6192772,-0.79304403,-0.18713263
99,3.96,0.0,-1.1272457,-0.4864353,-0.7936975,-0.18771784
100,4.0,0.0,-1.0088679,-0.38041905,-0.7943162,-0.1882719
101,4.04,0.0,-0.9566753,-0.3336767,-0.7949018,-0.18879639
102,4.08,0.0,-0.98746264,-0.3612491,-0.7954562,-0.18929285
103,4.12,0.0,-2.7133374,-1.9068995,-0.795981,-0.18976288
104,4.16,0.0,-1.151696,-0.5083324,-0.79647803,-0.19020802
105,4.2,0.0,-0.32355273,0.2333321,-0.796949,-0.19062981
106,4.24,0.0,-0.30849755,0.24681515,-0.79739565,-0.19102982
107,4.28,0.0,-1.4091828,-0.7389312,-0.7978196,-0.19140953
108,4.32,0.0,0.0027724504,0.5255808,-0.79822266,-0.19177048
109,4.36,0.0,-0.20055461,0.34348616,-0.7986064,-0.19211413
110,4.4,0.0,-0.90662664,-0.2888544,-0.7989724,-0.19244197
111,4.44,0.0,-0.5380454,0.041237794,-0.7993224,-0.1927554
112,4.48,0.0,-0.8740356,-0.25966665,-0.7996579,-0.19305584
113,4.52,0.0,-1.167147,-0.52216995,-0.7999804,-0.19334467
114,4.56,0.0,0.28341806,0.77691996,-0.8002914,-0.1936232
115,4.6,0.0,0.6930542,1.14378,-0.8005924,-0.19389275
116,4.64,0.0,-0.57730067,0.00608176,-0.8008848,-0.19415459
117,4.68,0.0,-1.231284,-0.57960945,-0.8011699,-0.1944099
118,4.72,0.0,-1.5613267,-0.87518746,-0.801449,-0.19465992
119,4.76,0.0,-0.8338196,-0.22365023,-0.80172354,-0.19490576
120,4.8,0.0,-1.0569512,-0.4234813,-0.80199456,-0.19514851
121,4.84,0.0,-0.731706,-0.13219984,-0.8022634,-0.19538923
122,4.88,0.0,-0.32128572,0.23536238,-0.802531,-0.19562894
123,4.92,0.0,-0.8394462,-0.22868925,-0.8027986,-0.19586861
124,4.96,0.0,-0.9828683,-0.35713452,-0.8030672,-0.19610915
125,5.0,0.0,-0.101686,0.43203038,-0.80333775,-0.19635142
126,5.04,0.0,-1.4651803,-0.7890811,-0.80361116,-0.19659626
127,5.08,0.0,-0.084611,0.44732237,-0.80388826,-0.19684444
128,5.12,0.0,-0.52825606,0.050004892,-0.80416995,-0.1970967
129,5.16,0.0,-0.103150666,0.43071872,-0.8044569,-0.19735369
130,5.2,0.0,-0.6679549,-0.075105935,-0.80474985,-0.19761606
131,5.24,0.0,-0.26343274,0.28717408,-0.8050494,-0.19788434
132,5.28,0.0,-0.92005795,-0.3008831,-0.8053562,-0.19815908
133,5.32,0.0,0.024873734,0.54537416,-0.8056707,-0.19844075
134,5.36,0.0,-0.48041093,0.09285379,-0.8059934,-0.19872974
135,5.4,0.0,-0.5430925,0.03671775,-0.80632466,-0.19902645
136,5.44,0.0,-0.77576,-0.17165348,-0.80666494,-0.1993312
137,5.48,0.0,-0.14739287,0.39109647,-0.8070145,-0.19964424
138,5.52,0.0,-0.7272017,-0.12816587,-0.80737364,-0.19996585
139,5.56,0.0,-0.5057584,0.07015323,-0.8077425,-0.20029618
140,5.6,0.0,-1.0580066,-0.42442656,-0.80812126,-0.2006354
141,5.64,0.0,-2.1232967,-1.3784738,-0.8085101,-0.20098364
142,5.68,0.0,-0.43046618,0.13758308,-0.8089091,-0.20134099
143,5.72,0.0,-0.42694736,0.14073446,-0.80931836,-0.20170748
144,5.76,0.0,-0.5096139,0.06670038,-0.8097378,-0.20208316
145,5.8,0.0,-0.91365975,-0.29515308,-0.81016755,-0.20246801
146,5.84,0.0,-0.5266167,0.05147306,-0.8106075,-0.20286202
147,5.88,0.0,0.1926105,0.695595,-0.8110576,-0.20326515
148,5.92,0.0,-1.1716589,-0.52621067,-0.81151783,-0.20367733
149,5.96,0.0,-1.1179907,-0.4781468,-0.8119881,-0.20409848
150,6.0,0.0,-0.91639936,-0.2976066,-0.8124683,-0.2045285
151,6.04,0.0,-0.49445868,0.080272995,-0.81295824,-0.2049673
152,6.08,0.0,-0.13158065,0.40525752,-0.8134579,-0.20541479
153,6.12,0.0,-1.1161388,-0.47648826,-0.8139671,-0.20587082
154,6.16,0.0,-0.9990323,-0.3716106,-0.8144858,-0.2063353
155,6.2,0.0,-0.94562364,-0.32377914,-0.81501377,-0.20680815
156,6.24,0.0,-1.3592904,-0.69424874,-0.8155509,-0.20728922
157,6.28,0.0,-0.9592659,-0.33599678,-0.8160972,-0.20777845
158,6.32,0.0,-0.7669643,-0.16377628,-0.8166525,-0.20827577
159,6.36,0.0,-1.5427663,-0.8585652,-0.81721675,-0.2087811
160,6.4,0.0,-0.57870185,0.0048268884,-0.8177899,-0.2092944
161,6.44,0.2,-1.6902168,-0.99061817,-0.81837195,-0.20981567
162,6.48,0.2,-1.3279771,-0.66620535,-0.81896293,-0.21034491
163,6.52,0.2,-2.2766414,-1.5158054,-0.8195628,-0.21088216
164,6.56,0.3,-0.94081455,-0.31947222,-0.8201717,-0.21142747
165,6.6,0.3,-1.3603847,-0.6952288,-0.8207897,-0.21198094
166,6.64,0.3,-0.31833786,0.23800242,-0.8214169,-0.21254267
167,6.68,0.4,-1.004677,-0.3766659,-0.82205355,-0.2131128
168,6.72,0.4,-0.8244604,-0.21526834,-0.8226997,-0.21369155
169,6.76,0.0,-1.3588283,-0.69383496,-0.8233558,-0.21427907
170,6.8,0.0,-0.053984225,0.47475094,-0.8240219,-0.21487562
171,6.84,0.0,-1.7707223,-1.062717,-0.8246984,-0.21548146
172,6.88,0.0,-0.44213712,0.12713087,-0.8253855,-0.21609685
173,6.92,0.0,-1.4625416,-0.78671795,-0.8260837,-0.21672212
174,6.96,0.0,-0.6247163,-0.03638249,-0.82679325,-0.21735759
175,7.0,0.0,-0.9421056,-0.32062843,-0.82751465,-0.21800362
176,7.04,0.0,-0.7460927,-0.14508417,-0.8282482,-0.2186606
177,7.08,0.0,-0.81998044,-0.2112562,-0.82899445,-0.21932891
178,7.12,0.0,-0.21259385,0.3327041,-0.8297538,-0.220009
179,7.16,0.0,-1.4228404,-0.7511625,-0.8305268,-0.2207013
180,7.2,0.0,-1.032177,-0.4012941,-0.831314,-0.22140627
181,7.24,0.0,0.16067767,0.6669968,-0.8321159,-0.22212438
182,7.28,0.0,-0.6022385,-0.016251922,-0.83293295,-0.22285615
183,7.32,0.0,-1.7421155,-1.0370973,-0.83376586,-0.22360207
184,7.36,0.0,-0.7104531,-0.11316624,-0.8346151,-0.22436267
185,7.4,0.0,-0.59589285,-0.010568939,-0.8354814,-0.22513849
186,7.44,0.0,-0.8650131,-0.25158635,-0.83636534,-0.2259301
187,7.48,0.0,-1.6898395,-0.9902803,-0.83726746,-0.22673804
188,7.52,0.0,-1.1220908,-0.48181874,-0.8381885,-0.2275629
189,7.56,0.0,-0.10677534,0.42747253,-0.83912915,-0.22840528
190,7.6,0.0,-0.40052032,0.16440183,-0.84009,-0.2292658
191,7.64,0.0,-0.2368651,0.3109674,-0.8410717,-0.23014502
192,7.68,0.0,-1.30951,-0.64966667,-0.84207505,-0.23104359
193,7.72,0.0,-1.782057,-1.072868,-0.8431007,-0.23196214
194,7.76,0.0,-0.5977019,-0.012189083,-0.84414935,-0.23290129
195,7.8,0.0,-1.0274794,-0.39708713,-0.84522176,-0.23386167
196,7.84,0.0,-2.1239421,-1.3790518,-0.84631854,-0.23484394
197,7.88,0.0,-1.5488629,-0.8640252,-0.8474405,-0.23584872
198,7.92,0.0,-1.0565897,-0.42315757,-0.8485883,-0.23687668
199,7.96,0.0,0.29995477,0.79172987,-0.84976274,-0.23792847
200,8.0,0.0,-1.6335446,-0.939864,-0.8509644,-0.2390047
201,8.04,0.0,-1.237041,-0.58476526,-0.8521942,-0.24010605
202,8.08,0.0,-0.7453377,-0.14440805,-0.8534527,-0.24123311
203,8.12,0.0,-1.5371414,-0.8535278,-0.85474056,-0.24238652
204,8.16,0.0,-0.186589,0.35599342,-0.85605854,-0.24356687
205,8.2,0.0,-0.1408028,0.3969984,-0.8574073,-0.24477474
206,8.24,0.0,-0.5342636,0.04462468,-0.85878736,-0.24601072
207,8.28,0.0,-0.6162714,-0.028819442,-0.8601994,-0.24727531
208,8.32,0.0,-1.0337725,-0.402723,-0.861644,-0.24856906
209,8.36,0.0,0.30871367,0.7995742,-0.8631217,-0.24989243
210,8.4,0.0,-1.2680656,-0.6125501,-0.86463296,-0.25124586
211,8.44,0.0,0.19631028,0.69890845,-0.8661783,-0.25262982
212,8.48,0.0,0.3542726,0.84037566,-0.86775804,-0.25404462
213,8.52,0.0,-1.0069531,-0.37870425,-0.8693727,-0.25549066
214,8.56,0.0,-1.2087244,-0.5594056,-0.8710226,-0.25696826
215,8.6,0.0,-1.0475816,-0.41509008,-0.87270796,-0.25847766
216,8.64,0.0,-1.3102598,-0.65033823,-0.87442917,-0.26001912
217,8.68,0.0,-1.0849434,-0.44855043,-0.8761864,-0.26159286
218,8.72,0.0,-1.7940952,-1.0836492,-0.8779798,-0.263199
219,8.76,0.0,-1.138395,-0.4964203,-0.8798096,-0.2648377
220,8.8,0.0,0.18859744,0.69200104,-0.8816759,-0.2665091
221,8.84,0.0,-1.2063621,-0.55729,-0.88357866,-0.26821318
222,8.88,0.0,-0.8626732,-0.2494908,-0.885518,-0.26995
223,8.92,0.0,-0.73143744,-0.1319593,-0.88749385,-0.27171952
224,8.96,0.0,-1.1345778,-0.4930017,-0.8895061,-0.27352166
225,9.0,0.0,-1.1769613,-0.53095937,-0.8915547,-0.27535635
226,9.04,0.0,-0.47858655,0.09448766,-0.8936395,-0.2772234
227,9.08,0.0,-0.8228303,-0.21380848,-0.8957602,-0.27912262
228,9.12,0.0,-0.43135875,0.13678372,-0.8979165,-0.28105378
229,9.16,0.0,-1.4784505,-0.8009656,-0.90010816,-0.2830166
230,9.2,0.0,0.077088594,0.5921365,-0.90233475,-0.2850107
231,9.24,0.0,-0.33527493,0.22283396,-0.9045959,-0.2870357
232,9.28,0.0,-0.15996319,0.37983882,-0.90689105,-0.2890912
233,9.32,0.0,-1.3042408,-0.64494777,-0.90921974,-0.29117668
234,9.36,0.0,-1.8369467,-1.1220258,-0.9115813,-0.2932916
235,9.4,0.0,-1.1942272,-0.5464223,-0.91397506,-0.29543543
236,9.44,0.0,-0.4836313,0.0899697,-0.9164004,-0.29760748
237,9.48,0.0,-0.06963658,0.46073306,-0.91885644,-0.2998071
238,9.52,0.1,-0.3514917,0.20831066,-0.9213425,-0.30203354
239,9.56,0.2,-0.7122143,-0.11474352,-0.9238577,-0.30428606
240,9.6,0.2,-0.4584499,0.11252155,-0.926401,-0.3065638
241,9.64,0.2,-0.61244684,-0.025394283,-0.9289715,-0.30886593
242,9.68,0.2,-0.15112668,0.3877526,-0.9315683,-0.3111915
243,9.72,0.2,-1.2998313,-0.64099866,-0.93419015,-0.3135396
244,9.76,0.2,-0.9892208,-0.36282367,-0.93683606,-0.31590918
245,9.8,0.2,-0.25472432,0.2949731,-0.9395048,-0.31829923
246,9.84,0.2,-0.42113596,0.14593899,-0.9421952,-0.3207087
247,9.88,0.2,-0.15507013,0.3842209,-0.944906,-0.32313642
248,9.92,0.2,-1.5160573,-0.8346453,-0.947636,-0.32558134
249,9.96,0.2,-0.7527425,-0.1510396,-0.95038384,-0.32804224
250,10.0,0.2,-0.53025866,0.048211403,-0.95314825,-0.33051798
251,10.04,0.2,-1.2289929,-0.5775576,-0.95592785,-0.3330073
252,10.08,0.2,-0.97979987,-0.3543865,-0.9587213,-0.33550903
253,10.12,0.2,-1.6619229,-0.9652789,-0.96152717,-0.33802193
254,10.16,0.2,-1.3132375,-0.65300494,-0.96434414,-0.34054473
255,10.2,0.2,-1.3896686,-0.7214547,-0.96717083,-0.34307623
256,10.24,0.2,-0.6541332,-0.06272755,-0.97000575,-0.34561515
257,10.28,0.2,-0.79791105,-0.19149141,-0.97284764,-0.34816027
258,10.32,0.2,-1.0637147,-0.42953855,-0.9756951,-0.35071033
259,10.36,0.2,-1.081445,-0.44541734,-0.9785466,-0.35326412
260,10.4,0.2,-1.3763138,-0.70949453,-0.98140097,-0.35582042
261,10.44,0.2,-1.836045,-1.1212183,-0.9842568,-0.35837802
262,10.48,0.2,-0.8364372,-0.2259945,-0.98711276,-0.36093575
263,10.52,0.2,-1.247793,-0.59439445,-0.9899676,-0.36349243
264,10.56,0.2,-1.5383732,-0.8546309,-0.9928199,-0.3660469
265,10.6,0.2,-0.96280205,-0.3391637,-0.99566853,-0.36859804
266,10.64,0.2,-0.6968986,-0.10102715,-0.9985122,-0.37114477
267,10.68,0.2,-1.1301987,-0.48907998,-1.0013497,-0.37368602
268,10.72,0.2,-1.2757859,-0.6194642,-1.00418,-0.3762207
269,10.76,0.2,-1.1780188,-0.5319065,-1.0070018,-0.37874782
270,10.8,0.2,-1.1261344,-0.48544005,-1.0098139,-0.3812664
271,10.84,0.2,-1.9263761,-1.2021165,-1.0126156,-0.38377544
272,10.88,0.2,-1.6631097,-0.96634173,-1.0154055,-0.38627404
273,10.92,0.2,-0.954631,-0.33184585,-1.0181829,-0.38876134
274,10.96,0.2,-1.0655683,-0.4311986,-1.0209466,-0.39123645
275,11.0,0.2,-1.2322286,-0.5804554,-1.0236957,-0.39369854
276,11.04,0.2,-0.9600061,-0.33665973,-1.0264295,-0.39614686
277,11.08,0.2,-1.4248323,-0.7529465,-1.029147,-0.39858058
278,11.12,0.2,-0.98593223,-0.3598785,-1.0318475,-0.400999
279,11.16,0.2,-0.62673867,-0.03819368,-1.03453,-0.40340146
280,11.2,0.2,-1.2419013,-0.589118,-1.037194,-0.40578723
281,11.24,0.2,-0.9542961,-0.33154598,-1.0398387,-0.4081557
282,11.28,0.2,-0.7043929,-0.10773889,-1.0424633,-0.41050628
283,11.32,0.2,-0.7962713,-0.19002292,-1.0450673,-0.41283837
284,11.36,0.2,-1.1976595,-0.5494962,-1.04765,-0.4151514
285,11.4,0.2,-0.9178618,-0.29891634,-1.0502108,-0.41744485
286,11.44,0.2,-1.3163295,-0.655774,-1.0527494,-0.41971827
287,11.48,0.2,-1.1828141,-0.53620106,-1.055265,-0.4219711
288,11.52,0.2,-1.1198182,-0.47978345,-1.057757,-0.42420298
289,11.56,0.2,-0.897036,-0.28026527,-1.0602252,-0.42641345
290,11.6,0.2,-1.0054045,-0.37731734,-1.0626692,-0.42860213
291,11.64,0.2,-1.4123082,-0.7417302,-1.0650883,-0.43076867
292,11.68,0.2,-0.7645774,-0.16163862,-1.0674822,-0.43291268
293,11.72,0.2,-1.0339502,-0.4028822,-1.0698508,-0.43503392
294,11.76,0.2,-1.1292851,-0.48826176,-1.0721936,-0.43713203
295,11.8,0.2,-1.0350877,-0.4039009,-1.0745102,-0.43920678
296,11.84,0.2,-0.83428407,-0.22406618,-1.0768006,-0.44125795
297,11.88,0.2,-1.3606458,-0.69546264,-1.0790644,-0.4432853
298,11.92,0.2,-1.1482831,-0.5052759,-1.0813012,-0.4452886
299,11.96,0.2,-0.89201635,-0.27576977,-1.0835111,-0.44726774
300,12.0,0.2,-1.6131265,-0.9215781,-1.0856938,-0.44922256
301,12.04,0.2,-1.490223,-0.81150883,-1.0878494,-0.45115292
302,12.08,0.2,-0.94089013,-0.31953993,-1.0899774,-0.45305872
303,12.12,0.2,-1.181077,-0.5346453,-1.0920779,-0.45493987
304,12.16,0.2,-1.312794,-0.65260774,-1.0941508,-0.45679635
305,12.2,0.2,-0.95362914,-0.33094865,-1.096196,-0.4586281
306,12.24,0.2,-0.88527465,-0.26973206,-1.0982138,-0.46043506
307,12.28,0.0,-1.3767389,-0.7098752,-1.1002038,-0.46221727
308,12.32,0.0,-1.2744958,-0.6183089,-1.1021662,-0.46397474
309,12.36,0.0,-0.77309287,-0.16926485,-1.104101,-0.46570748
310,12.4,0.0,-0.8657305,-0.25222886,-1.1060082,-0.46741557
311,12.44,0.0,-0.87854373,-0.26370403,-1.107888,-0.46909901
312,12.48,0.0,-1.2782341,-0.6216568,-1.1097403,-0.47075793
313,12.52,0.0,-1.4825042,-0.80459607,-1.1115654,-0.47239235
314,12.56,0.0,-1.3991034,-0.7299043,-1.1133631,-0.47400242
315,12.6,0.0,-1.0876424,-0.4509676,-1.1151338,-0.4755882
316,12.64,0.0,-0.994565,-0.3676098,-1.1168776,-0.4771498
317,12.68,0.0,-1.188102,-0.5409367,-1.1185944,-0.4786874
318,12.72,0.0,-0.76789486,-0.16460966,-1.1202846,-0.48020107
319,12.76,0.0,-0.68183607,-0.08753754,-1.1219481,-0.48169094
320,12.8,0.0,-1.2757922,-0.6194699,-1.1235853,-0.48315716
321,12.84,0.0,-0.92636967,-0.30653575,-1.1251962,-0.4845999
322,12.88,0.0,-1.359306,-0.6942627,-1.1267811,-0.48601925
323,12.92,0.0,-0.42522776,0.1422745,-1.12834,-0.48741537
324,12.96,0.0,-0.5875631,-0.003109023,-1.1298732,-0.48878846
325,13.0,0.0,-1.1252059,-0.4846085,-1.1313808,-0.4901386
326,13.04,0.0,-1.2041898,-0.5553445,-1.1328629,-0.49146596
327,13.08,0.0,-1.45283,-0.7780205,-1.1343198,-0.49277073
328,13.12,0.0,-1.2002255,-0.5517942,-1.1357516,-0.49405304
329,13.16,0.0,-1.178003,-0.53189224,-1.1371585,-0.49531302
330,13.2,0.0,-0.8837279,-0.26834685,-1.1385407,-0.4965509
331,13.24,0.0,-0.9795396,-0.3541534,-1.1398984,-0.49776673
332,13.28,0.0,-1.0138001,-0.38483632,-1.1412317,-0.4989608
333,13.32,0.0,-1.6572468,-0.9610911,-1.1425407,-0.50013316
334,13.36,0.0,-1.4053708,-0.7355172,-1.1438258,-0.50128406
335,13.4,0.0,-1.1902502,-0.54286057,-1.1450871,-0.5024137
336,13.44,0.0,-1.227356,-0.5760916,-1.1463249,-0.5035221
337,13.48,0.0,-1.466121,-0.78992355,-1.1475391,-0.50460964
338,13.52,0.0,-1.2617846,-0.60692495,-1.1487303,-0.5056763
339,13.56,0.0,-1.2169536,-0.5667755,-1.1498983,-0.50672245
340,13.6,0.0,-0.6908674,-0.0956258,-1.1510437,-0.5077482
341,13.64,0.0,-1.4510143,-0.7763944,-1.1521664,-0.50875366
342,13.68,0.0,-1.5360458,-0.8525465,-1.1532668,-0.50973916
343,13.72,0.0,-1.3107015,-0.65073377,-1.154345,-0.51070476
344,13.76,0.0,-1.8598311,-1.1425205,-1.1554012,-0.51165074
345,13.8,0.0,-1.2993563,-0.6405733,-1.1564357,-0.51257724
346,13.84,0.0,-1.5252182,-0.8428496,-1.1574488,-0.5134844
347,13.88,0.0,-1.7785301,-1.0697094,-1.1584404,-0.51437247
348,13.92,0.0,-0.5441716,0.03575135,-1.1594108,-0.5152416
349,13.96,0.0,-1.2057521,-0.55674374,-1.1603603,-0.51609194
350,14.0,0.0,-1.2680568,-0.6125422,-1.161289,-0.5169236
351,14.04,0.0,-0.69703424,-0.10114865,-1.162197,-0.51773685
352,14.08,0.0,-0.35503364,0.20513856,-1.1630845,-0.5185317
353,14.12,0.0,-1.0775437,-0.44192347,-1.1639516,-0.5193082
354,14.16,0.0,-0.95149606,-0.32903832,-1.1647984,-0.5200666
355,14.2,0.0,-0.9319804,-0.31156054,-1.165625,-0.52080685
356,14.24,0.0,-0.464002,0.1075492,-1.1664314,-0.521529
357,14.28,0.0,-0.5502175,0.03033676,-1.1672176,-0.5222332
358,14.32,0.0,-0.7916554,-0.18588902,-1.1679837,-0.52291924
359,14.36,0.0,-0.69915897,-0.1030515,-1.1687295,-0.5235872
360,14.4,0.0,-1.2885268,-0.63087463,-1.1694552,-0.5242371
361,14.44,0.0,-0.7522509,-0.15059933,-1.1701605,-0.5248688
362,14.48,0.0,-1.1146809,-0.4751826,-1.1708454,-0.5254822
363,14.52,0.0,-0.87004805,-0.2560955,-1.1715097,-0.52607715
364,14.56,0.0,-1.523037,-0.8408961,-1.1721535,-0.5266536
365,14.6,0.0,-1.7335507,-1.029427,-1.1727762,-0.52721137
366,14.64,0.0,-2.112278,-1.3686057,-1.173378,-0.5277503
367,14.68,0.0,-1.2507081,-0.5970052,-1.1739585,-0.5282702
368,14.72,0.0,-0.7516217,-0.15003584,-1.1745176,-0.5287709
369,14.76,0.0,-0.97843736,-0.35316628,-1.175055,-0.52925223
370,14.8,0.0,-1.128781,-0.48781025,-1.1755706,-0.52971387
371,14.84,0.0,-1.0317719,-0.40093136,-1.1760639,-0.53015566
