frame_idx,time_s,target,pred_baseline,pred_ftrick,pred_smooth,pred_ftrick_smooth
85,3.4,-0.4,-0.73694694,0.038868703,-0.8812626,-0.10295346
86,3.44,-0.4,-0.7908812,-0.014133684,-0.8806499,-0.10235132
87,3.48,-0.4,-1.6824458,-0.89029366,-0.8800943,-0.10180533
88,3.52,-0.4,-1.1792241,-0.39576674,-0.87959486,-0.101314545
89,3.56,-0.4,0.04222083,0.8045739,-0.87915075,-0.100878045
90,3.6,-0.4,-0.69356376,0.08150231,-0.8787608,-0.1004949
91,3.64,-0.4,-1.4768519,-0.6882521,-0.8784243,-0.10016417
92,3.68,-0.4,-0.5513991,0.2212106,-0.87814015,-0.099884905
93,3.72,-0.4,-1.523726,-0.7343162,-0.87790734,-0.09965617
94,3.76,-0.4,-1.32633,-0.5403308,-0.87772506,-0.09947701
95,3.8,-0.4,-0.8287959,-0.051393278,-0.8775922,-0.099346474
96,3.84,-0.4,-0.997444,-0.21712741,-0.8775079,-0.09926363
97,3.88,-0.4,-1.0698867,-0.28831846,-0.87747115,-0.09922752
98,3.92,-0.4,-1.3826158,-0.5956442,-0.87748104,-0.09923721
99,3.96,-0.4,-0.64499825,0.12922868,-0.87753654,-0.099291764
100,4.0,-0.4,-1.3955197,-0.6083251,-0.87763673,-0.099390246
101,4.04,-0.5,-1.5869638,-0.79646134,-0.87778074,-0.09953171
102,4.08,-0.5,-0.79212713,-0.015358068,-0.8779675,-0.09971524
103,4.12,-0.5,-0.85322696,-0.0754022,-0.87819606,-0.099939905
104,4.16,-0.5,-0.886592,-0.10819073,-0.8784656,-0.10020477
105,4.2,-0.5,0.19833457,0.9579903,-0.8787751,-0.10050891
106,4.24,-0.5,-1.2351519,-0.45072818,-0.8791236,-0.10085141
107,4.28,-0.5,-0.85720545,-0.07931195,-0.8795102,-0.10123132
108,4.32,-0.5,-0.21718663,0.54964846,-0.8799339,-0.10164771
109,4.36,-0.5,-0.88881826,-0.110378556,-0.8803938,-0.10209966
110,4.4,-0.5,-0.95351464,-0.1739571,-0.88088894,-0.10258622
111,4.44,-0.5,-0.79922414,-0.02233246,-0.8814183,-0.10310645
112,4.48,-0.5,-1.3826599,-0.5956875,-0.88198096,-0.1036594
113,4.52,-0.5,-0.7328657,0.04287944,-0.882576,-0.104244135
114,4.56,-0.5,-1.1684148,-0.3851442,-0.8832024,-0.10485971
115,4.6,-0.5,-0.36190116,0.40743434,-0.8838592,-0.10550516
116,4.64,-0.5,-1.6720195,-0.88004744,-0.88454545,-0.10617954
117,4.68,-0.5,-1.4044375,-0.61708885,-0.8852601,-0.106881894
118,4.72,-0.5,-0.6202736,0.15352616,-0.8860023,-0.10761126
119,4.76,-0.5,-0.1501314,0.6155451,-0.886771,-0.10836668
120,4.8,-0.6,-1.4362226,-0.64832467,-0.88756526,-0.10914718
121,4.84,-0.6,-1.325843,-0.53985226,-0.888384,-0.109951794
122,4.88,-0.6,-0.1494745,0.6161907,-0.8892263,-0.11077953
123,4.92,-0.6,-0.7332507,0.042501114,-0.8900911,-0.11162943
124,4.96,-0.6,-0.7367619,0.039050512,-0.8909775,-0.112500474
125,5.0,-0.6,-1.2745291,-0.489425,-0.8918844,-0.11339168
126,5.04,-0.6,-0.9076743,-0.12890881,-0.89281076,-0.11430204
127,5.08,-0.6,-1.4538894,-0.66568625,-0.89375556,-0.11523054
128,5.12,-0.6,-0.5056846,0.26613525,-0.8947178,-0.11617614
129,5.16,-0.6,-1.5195382,-0.7302007,-0.8956964,-0.117137834
130,5.2,-0.6,-0.59828806,0.17513183,-0.8966903,-0.11811456
131,5.24,-0.6,-0.5254611,0.24670047,-0.8976984,-0.11910528
132,5.28,-0.6,-0.5103177,0.26158223,-0.8987197,-0.12010891
133,5.32,-0.6,-0.8207657,-0.043501794,-0.89975303,-0.121124394
134,5.36,-0.6,-1.5885105,-0.79798144,-0.9007973,-0.12215063
135,5.4,-0.6,-1.2897927,-0.5044248,-0.9018514,-0.123186514
136,5.44,-0.6,-0.24063969,0.52660066,-0.90291417,-0.12423093
137,5.48,-0.6,-0.86198336,-0.08400731,-0.9039845,-0.12528275
138,5.52,-0.6,-1.1649976,-0.381786,-0.9050612,-0.12634082
139,5.56,-0.6,-0.32527554,0.4434272,-0.906143,-0.12740397
140,5.6,-0.6,-1.2513822,-0.46667805,-0.9072289,-0.12847105
141,5.64,-0.6,-0.35466868,0.4145419,-0.90831745,-0.12954083
142,5.68,-0.6,-0.7102543,0.065100126,-0.90940756,-0.13061212
143,5.72,-0.6,-0.3674137,0.40201712,-0.91049796,-0.13168366
144,5.76,-0.6,-0.66251796,0.11201169,-0.91158736,-0.1327542
145,5.8,-0.5,0.06444025,0.82640934,-0.9126744,-0.13382252
146,5.84,-0.5,-1.0836535,-0.30184734,-0.9137579,-0.13488726
147,5.88,-0.5,-0.69201505,0.083024256,-0.91483647,-0.13594718
148,5.92,-0.5,-0.41872913,0.3515883,-0.91590875,-0.13700095
149,5.96,-0.5,-1.2752099,-0.49009404,-0.9169734,-0.13804722
150,6.0,-0.5,-1.0154128,-0.23478578,-0.91802907,-0.13908467
151,6.04,-0.5,-0.89858127,-0.11997287,-0.9190744,-0.14011194
152,6.08,-0.5,-0.4384408,0.33221722,-0.920108,-0.14112769
153,6.12,-0.5,-0.20306104,0.56353,-0.9211285,-0.14213057
154,6.16,-0.5,-1.0824385,-0.30065337,-0.9221346,-0.14311919
155,6.2,-0.5,-0.8234531,-0.04614281,-0.9231247,-0.14409222
156,6.24,-0.5,-1.0620551,-0.28062218,-0.92409754,-0.14504829
157,6.28,-0.5,-0.85549766,-0.077633664,-0.9250518,-0.14598605
158,6.32,-0.5,-1.3076899,-0.5220129,-0.92598605,-0.14690416
159,6.36,-0.6,-0.7096948,0.06564998,-0.92689896,-0.14780128
160,6.4,-0.6,-1.0326905,-0.25176495,-0.9277892,-0.14867613
161,6.44,-0.6,-2.1407728,-1.3407016,-0.9286554,-0.14952737
162,6.48,-0.6,-0.30107045,0.46721405,-0.9294963,-0.15035376
163,6.52,-0.6,-1.3546972,-0.568208,-0.93031067,-0.15115401
164,6.56,-0.6,-1.8981537,-1.1022744,-0.93109715,-0.15192693
165,6.6,-0.6,-1.4523783,-0.66420126,-0.9318546,-0.15267129
166,6.64,-0.6,-0.8066609,-0.029640712,-0.9325818,-0.15338594
167,6.68,-0.6,-1.0733299,-0.29170218,-0.9332776,-0.1540697
168,6.72,-0.6,-1.2338393,-0.4494382,-0.9339408,-0.1547215
169,6.76,-0.6,-0.68182147,0.09304171,-0.93457043,-0.15534022
170,6.8,-0.6,-1.0720861,-0.29047984,-0.93516535,-0.15592483
171,6.84,-0.6,-1.1918402,-0.40816477,-0.93572444,-0.15647428
172,6.88,-0.6,-0.095469296,0.66926277,-0.9362468,-0.15698761
173,6.92,-0.6,-0.34945583,0.41966468,-0.9367314,-0.15746383
174,6.96,-0.6,-0.12749588,0.63778955,-0.9371773,-0.15790205
175,7.0,-0.6,-0.7875435,-0.010853618,-0.9375836,-0.15830134
176,7.04,-0.6,-0.66240203,0.11212561,-0.9379495,-0.15866086
177,7.08,-0.6,-1.6908143,-0.89851755,-0.93827397,-0.15897977
178,7.12,-0.6,-1.3582865,-0.57173526,-0.9385564,-0.1592573
179,7.16,-0.6,-1.6581638,-0.8664312,-0.9387959,-0.15949267
180,7.2,-0.6,-1.5983399,-0.80764097,-0.93899184,-0.15968521
181,7.24,-0.6,-1.1516489,-0.36866793,-0.9391435,-0.15983422
182,7.28,-0.7,-1.2063125,-0.4223871,-0.9392502,-0.15993911
183,7.32,-0.7,-0.65560853,0.11880172,-0.93931144,-0.15999928
184,7.36,-0.7,-0.97523236,-0.19529957,-0.93932664,-0.16001421
185,7.4,-0.7,-0.76741993,0.008922227,-0.9392953,-0.15998341
186,7.44,-0.7,-0.7948081,-0.017992705,-0.9392169,-0.15990643
187,7.48,-0.7,-0.46538663,0.30573696,-0.9390912,-0.15978287
188,7.52,-0.7,-1.5724874,-0.7822351,-0.9389177,-0.15961236
189,7.56,-0.7,-0.7976369,-0.020772666,-0.9386961,-0.15939459
190,7.6,-0.8,-1.050331,-0.26910064,-0.93842614,-0.15912928
191,7.64,-0.8,-0.98212343,-0.20207158,-0.93810755,-0.15881622
192,7.68,-0.8,-0.63145983,0.14253318,-0.9377402,-0.1584552
193,7.72,-0.8,-0.8954253,-0.116871454,-0.93732387,-0.15804608
194,7.76,-0.8,-0.24629182,0.5210462,-0.93685853,-0.15758878
195,7.8,-0.8,-1.0937387,-0.3117583,-0.9363441,-0.15708323
196,7.84,-0.8,-0.76488054,0.011417754,-0.9357806,-0.15652944
197,7.88,-0.8,-1.0294503,-0.24858072,-0.93516797,-0.15592742
198,7.92,-0.8,-0.5492635,0.22330937,-0.93450636,-0.15527727
199,7.96,-0.8,-1.529905,-0.7403884,-0.9337959,-0.1545791
200,8.0,-0.8,-0.60334086,0.17016631,-0.93303686,-0.15383312
201,8.04,-0.8,-1.5837581,-0.7933111,-0.93222934,-0.15303953
202,8.08,-0.8,-0.8666749,-0.08861779,-0.9313736,-0.15219863
203,8.12,-0.8,-0.77203715,0.004384801,-0.9304701,-0.15131071
204,8.16,-0.8,-0.828274,-0.050880395,-0.9295191,-0.15037617
205,8.2,-0.8,-1.33862,-0.5524085,-0.92852116,-0.14939545
206,8.24,-0.8,-0.63211006,0.14189419,-0.92747664,-0.14836901
207,8.28,-0.8,-1.228194,-0.44389048,-0.92638624,-0.1472974
208,8.32,-0.8,-1.8094511,-1.0151045,-0.9252504,-0.14618121
209,8.36,-0.8,-1.0451844,-0.26404294,-0.9240699,-0.14502107
210,8.4,-0.8,-0.8235319,-0.04622025,-0.9228453,-0.14381766
211,8.44,-0.8,-1.9941635,-1.1966255,-0.9215775,-0.14257176
212,8.48,-0.8,-1.0163009,-0.23565853,-0.9202672,-0.14128415
213,8.52,-0.8,-1.2548344,-0.47007063,-0.91891545,-0.1399557
214,8.56,-0.8,-1.3851585,-0.598143,-0.91752297,-0.1385873
215,8.6,-0.8,-0.75404656,0.022064544,-0.91609085,-0.13717988
216,8.64,-0.8,-0.74837524,0.027637862,-0.91462,-0.13573448
217,8.68,-0.8,-0.28843117,0.47963494,-0.91311157,-0.13425213
218,8.72,-0.7,-0.411103,0.35908267,-0.9115667,-0.1327339
219,8.76,-0.7,-0.49788016,0.27380487,-0.9099864,-0.13118091
220,8.8,-0.7,-1.1718328,-0.3885031,-0.9083719,-0.12959436
221,8.84,-0.7,0.19310999,0.95285594,-0.9067245,-0.1279754
222,8.88,-0.7,-1.4440463,-0.65601325,-0.9050454,-0.12632532
223,8.92,-0.7,-1.7913685,-0.9973343,-0.9033359,-0.12464536
224,8.96,-0.7,-1.1939663,-0.41025415,-0.9015974,-0.122936845
225,9.0,-0.7,-1.2281327,-0.44383025,-0.8998311,-0.12120112
226,9.04,-0.7,-0.7101003,0.06525151,-0.89803857,-0.11943956
227,9.08,-0.7,-1.5625637,-0.7724829,-0.8962212,-0.11765358
228,9.12,-0.7,-0.748157,0.02785232,-0.89438045,-0.115844615
229,9.16,-0.7,-1.2969096,-0.51141876,-0.8925178,-0.11401415
230,9.2,-0.7,-0.85690814,-0.079019785,-0.8906348,-0.11216367
231,9.24,-0.6,-0.33157104,0.43724042,-0.88873297,-0.11029471
232,9.28,-0.6,-0.7521314,0.02394659,-0.8868139,-0.10840881
233,9.32,-0.6,-1.1458166,-0.3629364,-0.8848792,-0.10650754
234,9.36,-0.6,-0.77554154,0.0009409487,-0.88293046,-0.10459248
235,9.4,-0.6,-0.8452722,-0.06758487,-0.88096935,-0.10266524
236,9.44,-0.6,-1.3777628,-0.590875,-0.87899745,-0.10072742
237,9.48,-0.6,-0.38281065,0.38688618,-0.8770164,-0.09878065
238,9.52,-0.6,-0.68910205,0.08588692,-0.875028,-0.09682657
239,9.56,-0.6,-0.69540715,0.07969076,-0.8730338,-0.09486683
240,9.6,-0.6,-0.7876712,-0.010979138,-0.8710355,-0.09290306
241,9.64,-0.6,-1.0819153,-0.3001392,-0.8690348,-0.09093694
242,9.68,-0.6,-0.82154536,-0.044268005,-0.8670334,-0.0889701
243,9.72,-0.6,-1.1629101,-0.37973458,-0.865033,-0.08700422
244,9.76,-0.6,-1.2885907,-0.5032436,-0.86303514,-0.08504094
245,9.8,-0.6,-0.8837273,-0.105375566,-0.8610417,-0.08308192
246,9.84,-0.6,-0.6202265,0.15357244,-0.85905427,-0.081128806
247,9.88,-0.6,-1.0170065,-0.23635194,-0.8570745,-0.07918324
248,9.92,-0.5,-0.31238687,0.45609313,-0.855104,-0.07724686
249,9.96,-0.5,-1.3178122,-0.53196025,-0.8531446,-0.07532128
250,10.0,-0.5,-0.9818281,-0.20178135,-0.8511978,-0.073408104
251,10.04,-0.5,-0.7586219,0.017568283,-0.8492652,-0.07150893
252,10.08,-0.5,-1.6658578,-0.87399226,-0.8473485,-0.069625326
253,10.12,-0.5,-0.7258064,0.04981675,-0.8454492,-0.06775885
254,10.16,-0.5,-0.44997633,0.320881,-0.8435689,-0.06591103
255,10.2,-0.5,-0.72864133,0.047030814,-0.84170914,-0.06408337
256,10.24,-0.5,-0.35316414,0.41602045,-0.83987135,-0.062277347
257,10.28,-0.5,-1.3371673,-0.5509809,-0.83805704,-0.060494404
258,10.32,-0.5,-0.7946849,-0.017871633,-0.8362677,-0.058735956
259,10.36,-0.5,-0.4493841,0.321463,-0.83450466,-0.057003375
260,10.4,-0.5,-0.53453696,0.2377814,-0.8327693,-0.055298
261,10.44,-0.5,-1.0225236,-0.24177375,-0.8310629,-0.053621136
262,10.48,-0.5,-0.8500403,-0.07227062,-0.8293869,-0.05197403
263,10.52,-0.5,-1.248611,-0.46395472,-0.82774234,-0.050357897
264,10.56,-0.5,-0.8077557,-0.030716613,-0.82613045,-0.0487739
265,10.6,-0.5,-0.5568541,0.21584985,-0.8245525,-0.047223154
266,10.64,-0.5,-1.0123483,-0.23177421,-0.8230094,-0.04570673
267,10.68,-0.5,-0.29004306,0.47805095,-0.82150227,-0.044225637
268,10.72,-0.5,-0.28131574,0.48662746,-0.82003206,-0.042780835
269,10.76,-0.5,-0.8008546,-0.023934767,-0.8185997,-0.04137322
270,10.8,-0.5,-0.39175612,0.37809527,-0.817206,-0.040003635
271,10.84,-0.5,-1.1917851,-0.40811068,-0.81585187,-0.038672864
272,10.88,-0.5,-0.120492995,0.64467144,-0.8145379,-0.037381627
273,10.92,-0.5,-0.60194826,0.17153487,-0.81326485,-0.036130574
274,10.96,-0.6,-0.6298015,0.14416286,-0.8120333,-0.034920305
275,11.0,-0.6,-0.3856675,0.38407868,-0.8108438,-0.033751346
276,11.04,-0.6,-0.28034937,0.48757708,-0.8096968,-0.03262416
277,11.08,-0.6,-0.9109496,-0.1321275,-0.80859274,-0.03153915
278,11.12,-0.6,-0.69042873,0.084583156,-0.8075319,-0.030496648
279,11.16,-0.6,-0.84380484,-0.06614288,-0.80651456,-0.029496927
280,11.2,-0.6,-0.5822375,0.19090506,-0.80554104,-0.028540194
281,11.24,-0.6,0.23547804,0.99449193,-0.8046114,-0.027626595
282,11.28,-0.6,-0.9116741,-0.13283947,-0.80372566,-0.02675621
283,11.32,-0.6,-0.513692,0.2582662,-0.802884,-0.025929064
284,11.36,-0.6,-0.4878397,0.28367183,-0.80208623,-0.025145119
285,11.4,-0.6,-0.77976054,-0.0032051504,-0.8013324,-0.024404282
286,11.44,-0.6,-0.67360103,0.10112011,-0.8006222,-0.023706403
287,11.48,-0.6,-1.6042995,-0.81349766,-0.7999556,-0.023051279
288,11.52,-0.6,-0.75853276,0.017655842,-0.7993322,-0.022438658
289,11.56,-0.6,-0.59143615,0.18186533,-0.7987518,-0.021868238
290,11.6,-0.6,-0.82951987,-0.052104726,-0.7982139,-0.02133967
291,11.64,-0.6,-0.4705612,0.3006518,-0.7977182,-0.02085256
292,11.68,-0.6,-0.91968834,-0.14071526,-0.7972643,-0.020406477
293,11.72,-0.6,-1.0870622,-0.30519724,-0.79685163,-0.02000094
294,11.76,-0.6,-0.44059432,0.33010092,-0.7964797,-0.019635435
295,11.8,-0.6,-1.4680113,-0.6795641,-0.79614794,-0.019309413
296,11.84,-0.6,-0.979049,-0.19905029,-0.79585576,-0.019022284
297,11.88,-0.6,-1.4665692,-0.67814696,-0.79560256,-0.018773433
298,11.92,-0.6,-0.8196389,-0.042394497,-0.7953876,-0.018562209
299,11.96,-0.6,-0.7536386,0.02246543,-0.79521024,-0.01838793
300,12.0,-0.6,-0.5546937,0.21797293,-0.7950698,-0.018249892
301,12.04,-0.6,-0.29452592,0.4736455,-0.79496545,-0.018147355
302,12.08,-0.6,-0.9132104,-0.13434923,-0.7948965,-0.018079558
303,12.12,-0.6,-0.5485183,0.22404164,-0.79486203,-0.01804571
304,12.16,-0.6,-0.46755052,0.30361047,-0.7948613,-0.018044997
305,12.2,-0.6,-0.95450807,-0.17493336,-0.79489344,-0.018076584
306,12.24,-0.6,-1.0919373,-0.30998808,-0.7949576,-0.018139608
307,12.28,-0.6,-0.6154706,0.15824619,-0.7950528,-0.018233193
308,12.32,-0.6,-0.58950603,0.18376213,-0.79517823,-0.01835644
309,12.36,-0.6,-1.2179334,-0.43380716,-0.7953329,-0.018508436
310,12.4,-0.6,-1.1339254,-0.3512507,-0.7955159,-0.018688252
311,12.44,-0.6,-0.6987555,0.07640027,-0.7957262,-0.018894946
312,12.48,-0.6,-0.547948,0.22460207,-0.7959629,-0.019127563
313,12.52,-0.6,-0.25106657,0.51635396,-0.796225,-0.019385137
314,12.56,-0.6,-1.1803534,-0.39687648,-0.79651153,-0.019666694
315,12.6,-0.6,-1.0652404,-0.2837524,-0.7968214,-0.019971253
316,12.64,-0.6,-1.1531795,-0.37017214,-0.7971537,-0.020297823
317,12.68,-0.6,-0.7107286,0.06463406,-0.79750746,-0.020645414
318,12.72,-0.6,-1.5256788,-0.73623526,-0.7978815,-0.021013025
319,12.76,-0.6,-0.7920597,-0.015291825,-0.79827493,-0.02139966
320,12.8,-0.6,-1.1797229,-0.3962569,-0.79868674,-0.02180432
321,12.84,-0.6,-1.2045966,-0.42070082,-0.79911584,-0.022225998
322,12.88,-0.6,-0.63507485,0.13898063,-0.7995612,-0.022663698
323,12.92,-0.6,-1.0728046,-0.29118592,-0.8000219,-0.023116415
324,12.96,-0.6,-0.76966,0.006720878,-0.8004968,-0.023583146
325,13.0,-0.6,-0.66607594,0.10851518,-0.800985,-0.024062887
326,13.04,-0.6,-0.45740116,0.31358445,-0.8014854,-0.024554633
327,13.08,-0.6,-1.2589672,-0.47413194,-0.80199695,-0.025057377
328,13.12,-0.6,-0.20403272,0.5625751,-0.8025187,-0.025570111
329,13.16,-0.6,-0.89647263,-0.11790067,-0.8030496,-0.026091823
330,13.2,-0.6,-0.45863128,0.31237558,-0.80358857,-0.0266215
331,13.24,-0.6,-0.9014506,-0.1227926,-0.80413467,-0.027158128
332,13.28,-0.6,-0.9226889,-0.14366397,-0.8046868,-0.02770069
333,13.32,-0.6,-1.5829556,-0.7925225,-0.80524385,-0.028248167
334,13.36,-0.6,-0.8777678,-0.09951903,-0.8058049,-0.028799538
335,13.4,-0.6,-0.7799642,-0.0034053028,-0.8063689,-0.02935378
336,13.44,-0.6,-0.69357073,0.08149546,-0.8069348,-0.029909873
337,13.48,-0.6,-0.4754901,0.29580805,-0.8075015,-0.030466788
338,13.52,-0.6,-0.6883848,0.0865918,-0.808068,-0.031023497
339,13.56,-0.6,-0.71854675,0.056950964,-0.8086332,-0.03157897
340,13.6,-0.6,-0.7941487,-0.01734469,-0.8091962,-0.032132164
341,13.64,-0.6,0.11058736,0.8717592,-0.8097557,-0.03268205
342,13.68,-0.6,-0.060657978,0.7034726,-0.81031084,-0.03322758
343,13.72,-0.6,-0.5553484,0.21732956,-0.81086046,-0.03376771
344,13.76,-0.7,-0.33121848,0.4375869,-0.8114035,-0.034301393
345,13.8,-0.7,-0.38789845,0.3818863,-0.81193894,-0.03482758
346,13.84,-0.7,-0.7246907,0.050913192,-0.8124657,-0.035345227
347,13.88,-0.7,-1.5272261,-0.73775584,-0.8129827,-0.035853285
348,13.92,-0.7,-0.85272336,-0.0749073,-0.8134889,-0.036350723
349,13.96,-0.7,-0.27570462,0.49214154,-0.8139832,-0.03683651
350,14.0,-0.7,-1.0079322,-0.2274344,-0.8144646,-0.037309628
351,14.04,-0.7,-0.73491967,0.04086096,-0.81493217,-0.037769075
352,14.08,-0.7,-0.5744513,0.19855669,-0.81538475,-0.038213857
353,14.12,-0.7,-1.1171736,-0.33478826,-0.81582147,-0.03864301
354,14.16,-0.7,-1.0066773,-0.22620118,-0.81624126,-0.039055582
355,14.2,-0.7,-1.527283,-0.7378117,-0.8166433,-0.039450645
356,14.24,-0.7,-0.57630455,0.1967355,-0.81702656,-0.0398273
357,14.28,-0.7,-0.9173058,-0.13837391,-0.81739026,-0.04018467
358,14.32,-0.7,-0.21767926,0.54916435,-0.8177334,-0.040521916
359,14.36,-0.7,-0.9278295,-0.14871575,-0.8180553,-0.040838227
360,14.4,-0.7,-1.4553562,-0.6671278,-0.8183551,-0.04113282
361,14.44,-0.7,-1.0088587,-0.22834489,-0.81863195,-0.041404955
