frame_idx,time_s,target,pred_baseline,pred_ftrick,pred_smooth,pred_ftrick_smooth
232,9.28,-0.5,-1.2788262,-0.27333513,-1.1075747,-0.097171575
233,9.32,-0.5,-0.54173505,0.48489833,-1.1050279,-0.09455174
234,9.36,-0.5,-1.0298394,-0.017206527,-1.102451,-0.09190079
235,9.4,-0.5,-1.519876,-0.52129906,-1.099845,-0.08922023
236,9.44,-0.5,-1.0812635,-0.07010569,-1.0972121,-0.08651164
237,9.48,-0.5,-1.5806655,-0.58383214,-1.0945532,-0.08377659
238,9.52,-0.5,-1.1006376,-0.09003542,-1.0918703,-0.08101673
239,9.56,-0.5,-0.9728301,0.04143796,-1.0891649,-0.07823369
240,9.6,-0.5,-1.0175357,-0.0045499057,-1.0864385,-0.075429164
241,9.64,-0.5,-1.1215141,-0.11151075,-1.083693,-0.07260485
242,9.68,-0.5,-1.0279757,-0.015289351,-1.0809299,-0.06976249
243,9.72,-0.5,-1.6449269,-0.6499368,-1.078151,-0.066903815
244,9.76,-0.5,-1.3546915,-0.35137647,-1.0753579,-0.06403061
245,9.8,-0.5,-0.76162994,0.25869608,-1.0725523,-0.06114463
246,9.84,-0.5,-1.2901595,-0.28499344,-1.0697361,-0.058247685
247,9.88,-0.5,-0.78380024,0.23588988,-1.0669111,-0.05534156
248,9.92,-0.5,-0.24113125,0.7941244,-1.0640788,-0.05242806
249,9.96,-0.5,-1.1734086,-0.1648938,-1.0612411,-0.04950899
250,10.0,-0.5,-1.163214,-0.15440673,-1.0583998,-0.046586152
251,10.04,-0.5,-1.2631391,-0.2571981,-1.0555565,-0.043661345
252,10.08,-0.5,-1.7843511,-0.7933602,-1.0527132,-0.04073636
253,10.12,-0.5,-0.8975267,0.11890135,-1.0498713,-0.037812985
254,10.16,-0.5,-0.87509286,0.14197865,-1.0470327,-0.03489299
255,10.2,-0.5,-0.5213859,0.5058311,-1.0441991,-0.03197814
256,10.24,-0.5,-1.019284,-0.006348379,-1.0413723,-0.029070172
257,10.28,-0.5,-0.7753774,0.24455431,-1.0385537,-0.026170807
258,10.32,-0.5,-1.5810353,-0.58421254,-1.0357453,-0.023281744
259,10.36,-0.5,-0.3246833,0.70817584,-1.0329484,-0.020404657
260,10.4,-0.5,-0.46506435,0.5637682,-1.0301647,-0.017541192
261,10.44,-0.5,-1.504882,-0.50587493,-1.027396,-0.014692964
262,10.48,-0.5,-1.459946,-0.45965007,-1.0246434,-0.011861557
263,10.52,-0.5,-0.901364,0.11495394,-1.0219089,-0.009048521
264,10.56,-0.5,-0.8848444,0.1319474,-1.0191936,-0.0062553673
265,10.6,-0.5,-0.69468075,0.3275656,-1.016499,-0.0034835734
266,10.64,-0.5,-0.737028,0.2840037,-1.0138267,-0.00073457335
267,10.68,-0.5,-0.6696366,0.35332808,-1.0111779,0.0019902403
268,10.72,-0.5,-0.9942101,0.019444712,-1.0085539,0.0046895193
269,10.76,-0.5,-0.9784111,0.035696916,-1.0059559,0.007361961
270,10.8,-0.5,-0.7304296,0.29079136,-1.0033853,0.01000631
271,10.84,-0.5,-1.8446851,-0.8554247,-1.0008432,0.012621359
272,10.88,-0.5,-0.7470564,0.2736876,-0.9983307,0.0152059505
273,10.92,-0.5,-0.32065648,0.7123181,-0.99584883,0.017758977
274,10.96,-0.5,-1.0326394,-0.020086832,-0.9933987,0.020279383
275,11.0,-0.5,-1.1212357,-0.11122441,-0.9909813,0.02276617
276,11.04,-0.5,-0.19274807,0.8438954,-0.98859745,0.025218386
277,11.08,-0.5,-0.7605611,0.25979555,-0.9862481,0.027635142
278,11.12,-0.5,-0.87600076,0.1410447,-0.983934,0.0300156
279,11.16,-0.5,-1.1332053,-0.12353731,-0.98165596,0.03235898
280,11.2,-0.5,-0.62755823,0.39661342,-0.97941464,0.034664564
281,11.24,-0.5,0.1197325,1.1653389,-0.97721076,0.036931675
282,11.28,-0.5,-1.2071701,-0.1996237,-0.97504485,0.039159708
283,11.32,-0.5,-0.44792342,0.58140075,-0.9729175,0.041348103
284,11.36,-0.5,-1.5055804,-0.5065934,-0.9708291,0.04349636
285,11.4,-0.5,-0.58724463,0.43808335,-0.9687802,0.04560403
286,11.44,-0.5,-1.0229037,-0.010071874,-0.9667712,0.04767072
287,11.48,-0.5,-1.2085547,-0.20104805,-0.96480227,0.049696073
288,11.52,-0.5,-1.0899934,-0.07908592,-0.9628739,0.0516798
289,11.56,-0.5,-0.8648991,0.1524648,-0.96098614,0.053621653
290,11.6,-0.5,-1.1880977,-0.18000422,-0.95913935,0.05552142
291,11.64,-0.5,-1.1639843,-0.15519916,-0.9573336,0.057378948
292,11.68,-0.5,-1.3468156,-0.34327465,-0.9555691,0.059194114
293,11.72,-0.5,-0.8436283,0.17434573,-0.95384574,0.060966853
294,11.76,-0.5,-0.82863545,0.18976864,-0.95216376,0.062697135
295,11.8,-0.5,-0.79289794,0.22653121,-0.95052296,0.06438496
296,11.84,-0.5,-0.38982642,0.6411642,-0.9489234,0.06603039
297,11.88,-0.5,-1.2215014,-0.21436599,-0.947365,0.06763352
298,11.92,-0.5,-1.4044855,-0.4025987,-0.9458476,0.06919447
299,11.96,-0.5,-0.51635224,0.5110092,-0.944371,0.070713416
300,12.0,-0.5,-1.0657319,-0.054128535,-0.942935,0.07219057
301,12.04,-0.5,-0.9043983,0.11183261,-0.94153947,0.07362616
302,12.08,-0.5,-0.9543376,0.060460918,-0.940184,0.07502048
303,12.12,-0.5,-0.8422084,0.17580637,-0.9388684,0.07637382
304,12.16,-0.5,-0.6433779,0.38033998,-0.93759227,0.077686556
305,12.2,-0.5,-1.1761624,-0.16772653,-0.93635523,0.078959055
306,12.24,-0.5,-1.0473539,-0.035223372,-0.93515694,0.08019172
307,12.28,-0.5,-1.1039169,-0.09340881,-0.933997,0.081384994
308,12.32,-0.5,-0.52894765,0.49805248,-0.9328748,0.08253934
309,12.36,-0.5,-0.30397868,0.7294743,-0.93179,0.083655275
310,12.4,-0.5,-0.94290954,0.07221677,-0.930742,0.08473331
311,12.44,-0.5,-1.2272928,-0.22032353,-0.92973036,0.08577399
312,12.48,-0.5,-0.63674164,0.38716656,-0.92875445,0.086777896
313,12.52,-0.5,-0.70595723,0.31596565,-0.9278137,0.08774562
314,12.56,-0.5,-1.2516029,-0.24533093,-0.92690754,0.08867778
315,12.6,-0.5,-1.0044968,0.008862965,-0.9260353,0.089575015
316,12.64,-0.5,-0.46913046,0.55958545,-0.9251964,0.09043798
317,12.68,-0.5,-1.041213,-0.028906405,-0.9243902,0.09126733
318,12.72,-0.5,-1.1056701,-0.09521231,-0.92361593,0.092063755
319,12.76,-0.5,-0.9959783,0.017625816,-0.9228731,0.092827946
320,12.8,-0.5,-1.6431155,-0.64807343,-0.92216086,0.093560606
321,12.84,-0.5,-1.2412729,-0.23470467,-0.92147857,0.09426244
322,12.88,-0.5,-1.2471917,-0.2407932,-0.9208256,0.09493417
323,12.92,-0.5,-1.2722023,-0.26652116,-0.9202011,0.09557652
324,12.96,-0.5,-0.92088723,0.09487074,-0.9196046,0.09619019
325,13.0,-0.5,-0.74477434,0.27603516,-0.91903514,0.09677594
326,13.04,-0.5,-1.2937554,-0.28869253,-0.9184922,0.09733449
327,13.08,-0.5,-0.64471436,0.37896517,-0.91797495,0.09786657
328,13.12,-0.5,-0.5856246,0.4397499,-0.9174827,0.098372936
329,13.16,-0.5,-0.96724296,0.0471854,-0.9170147,0.09885431
330,13.2,-0.5,-1.0847411,-0.073683016,-0.91657037,0.099311456
331,13.24,-0.5,-1.0561129,-0.044233628,-0.9161488,0.09974512
332,13.28,-0.5,-0.98047113,0.033577777,-0.9157493,0.10015605
333,13.32,-0.5,-0.9123759,0.103626184,-0.9153712,0.100545004
334,13.36,-0.5,-1.0640093,-0.052356556,-0.91501373,0.10091274
335,13.4,-0.5,-0.7759286,0.24398726,-0.91467613,0.101260014
336,13.44,-0.5,-0.6720549,0.35084045,-0.91435766,0.10158759
337,13.48,-0.5,-1.6757668,-0.6816613,-0.9140576,0.10189625
338,13.52,-0.5,-1.0634006,-0.05173041,-0.91377527,0.10218673
339,13.56,-0.5,-0.7353754,0.2857037,-0.9135098,0.102459826
340,13.6,-0.5,-1.1773074,-0.16890438,-0.91326046,0.1027163
341,13.64,-0.5,-0.4592262,0.5697738,-0.9130265,0.10295692
342,13.68,-0.5,-0.37675118,0.65461445,-0.9128072,0.10318249
343,13.72,-0.5,-1.1668206,-0.15811686,-0.9126019,0.10339377
344,13.76,-0.5,-0.96230745,0.052262463,-0.9124096,0.10359156
345,13.8,-0.5,-0.64720696,0.3764011,-0.91222966,0.103776656
346,13.84,-0.5,-1.3205711,-0.31627735,-0.9120613,0.10394986
347,13.88,-0.5,-0.38581192,0.6452938,-0.9119037,0.10411196
348,13.92,-0.5,-0.5906348,0.43459588,-0.9117561,0.104263775
349,13.96,-0.5,-0.10349792,0.9357054,-0.91161776,0.10440612
350,14.0,-0.5,-0.9583654,0.056317605,-0.91148776,0.104539804
351,14.04,-0.5,-1.1907109,-0.18269238,-0.91136545,0.10466566
352,14.08,-0.5,-0.4970318,0.5308838,-0.91124994,0.104784496
353,14.12,-0.4,-0.2818483,0.7522394,-0.91114044,0.104897134
354,14.16,-0.4,-0.8363519,0.18183085,-0.91103613,0.105004415
355,14.2,-0.4,-0.3917405,0.63919514,-0.91093624,0.10510714
356,14.24,-0.4,-1.4247043,-0.42339748,-0.91084003,0.10520615
357,14.28,-0.4,-0.45702982,0.57203317,-0.91074663,0.10530223
358,14.32,-0.4,-0.84194565,0.17607665,-0.91065526,0.105396196
359,14.36,-0.4,-0.8199163,0.19873786,-0.9105652,0.105488844
360,14.4,-0.4,-1.3181432,-0.3137799,-0.9104757,0.10558094
361,14.44,-0.4,-1.2108777,-0.20343757,-0.91038597,0.10567325
362,14.48,-0.4,-0.99801457,0.01553113,-0.91029525,0.10576652
363,14.52,-0.4,-0.65761614,0.36569333,-0.910203,0.10586146
